"SimpleArea","ProductServiceOrRnDarea","ProductOrServiceCode","ProductOrServiceCodeText","MDAcat","Fiscal.Year","Action_Obligation"
"R&D","Advanced Component Development & Prototypes (6.4)","AC64","R&D- DEFENSE SYSTEM: ELECTRONICS/COMMUNICATION EQUIPMENT (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",1990,15057000
"R&D","Advanced Component Development & Prototypes (6.4)","AC64","R&D- DEFENSE SYSTEM: ELECTRONICS/COMMUNICATION EQUIPMENT (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",1991,18827000
"R&D","Advanced Component Development & Prototypes (6.4)","AC64","R&D- DEFENSE SYSTEM: ELECTRONICS/COMMUNICATION EQUIPMENT (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",1992,65930278
"R&D","Advanced Component Development & Prototypes (6.4)","AC64","R&D- DEFENSE SYSTEM: ELECTRONICS/COMMUNICATION EQUIPMENT (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",1993,65371540
"R&D","Advanced Component Development & Prototypes (6.4)","AC64","R&D- DEFENSE SYSTEM: ELECTRONICS/COMMUNICATION EQUIPMENT (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",1994,19937486
"R&D","Advanced Component Development & Prototypes (6.4)","AC64","R&D- DEFENSE SYSTEM: ELECTRONICS/COMMUNICATION EQUIPMENT (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",1995,8074651
"R&D","Advanced Component Development & Prototypes (6.4)","AC64","R&D- DEFENSE SYSTEM: ELECTRONICS/COMMUNICATION EQUIPMENT (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",1996,3097821
"R&D","Advanced Component Development & Prototypes (6.4)","AC64","R&D- DEFENSE SYSTEM: ELECTRONICS/COMMUNICATION EQUIPMENT (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",1997,99082
"R&D","Advanced Component Development & Prototypes (6.4)","AC64","R&D- DEFENSE SYSTEM: ELECTRONICS/COMMUNICATION EQUIPMENT (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",1998,1042316
"R&D","Advanced Component Development & Prototypes (6.4)","AC64","R&D- DEFENSE SYSTEM: ELECTRONICS/COMMUNICATION EQUIPMENT (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",1999,4704961
"R&D","Advanced Component Development & Prototypes (6.4)","AC64","R&D- DEFENSE SYSTEM: ELECTRONICS/COMMUNICATION EQUIPMENT (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2000,589075
"R&D","Advanced Component Development & Prototypes (6.4)","AC64","R&D- DEFENSE SYSTEM: ELECTRONICS/COMMUNICATION EQUIPMENT (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2003,1544483
"R&D","Advanced Component Development & Prototypes (6.4)","AC64","R&D- DEFENSE SYSTEM: ELECTRONICS/COMMUNICATION EQUIPMENT (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2004,4552864
"R&D","Advanced Component Development & Prototypes (6.4)","AC64","R&D- DEFENSE SYSTEM: ELECTRONICS/COMMUNICATION EQUIPMENT (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2005,1671849
"R&D","Advanced Component Development & Prototypes (6.4)","AC64","R&D- DEFENSE SYSTEM: ELECTRONICS/COMMUNICATION EQUIPMENT (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2006,1775022
"R&D","Advanced Component Development & Prototypes (6.4)","AC64","R&D- DEFENSE SYSTEM: ELECTRONICS/COMMUNICATION EQUIPMENT (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2007,5248084
"R&D","Advanced Component Development & Prototypes (6.4)","AC64","R&D- DEFENSE SYSTEM: ELECTRONICS/COMMUNICATION EQUIPMENT (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2008,7827128.3751
"R&D","Advanced Component Development & Prototypes (6.4)","AC64","R&D- DEFENSE SYSTEM: ELECTRONICS/COMMUNICATION EQUIPMENT (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2009,2098706.6992
"R&D","Advanced Component Development & Prototypes (6.4)","AC64","R&D- DEFENSE SYSTEM: ELECTRONICS/COMMUNICATION EQUIPMENT (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2010,965696.3984
"R&D","Advanced Component Development & Prototypes (6.4)","AC64","R&D- DEFENSE SYSTEM: ELECTRONICS/COMMUNICATION EQUIPMENT (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2011,182000
"R&D","Advanced Component Development & Prototypes (6.4)","AC64","R&D- DEFENSE SYSTEM: ELECTRONICS/COMMUNICATION EQUIPMENT (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2012,1004206.0107
"R&D","Advanced Component Development & Prototypes (6.4)","AC64","R&D- DEFENSE SYSTEM: ELECTRONICS/COMMUNICATION EQUIPMENT (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2013,344320.59
"R&D","Advanced Component Development & Prototypes (6.4)","AC64","R&D- DEFENSE SYSTEM: ELECTRONICS/COMMUNICATION EQUIPMENT (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2014,-10747.47
"R&D","Advanced Component Development & Prototypes (6.4)","AC64","R&D- DEFENSE SYSTEM: ELECTRONICS/COMMUNICATION EQUIPMENT (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2015,-6053.8799
"R&D","Advanced Component Development & Prototypes (6.4)","AC64","R&D- DEFENSE SYSTEM: ELECTRONICS/COMMUNICATION EQUIPMENT (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2017,2762449
"R&D","Advanced Component Development & Prototypes (6.4)","AC64","R&D- DEFENSE SYSTEM: ELECTRONICS/COMMUNICATION EQUIPMENT (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2018,13777669.75
"R&D","Advanced Component Development & Prototypes (6.4)","AC64","R&D- DEFENSE SYSTEM: ELECTRONICS/COMMUNICATION EQUIPMENT (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2019,217233268.8823
"R&D","Advanced Component Development & Prototypes (6.4)","AC64","R&D- DEFENSE SYSTEM: ELECTRONICS/COMMUNICATION EQUIPMENT (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2020,216823977.7773
"R&D","Advanced Component Development & Prototypes (6.4)","AC94","R&D- DEFENSE SYSTEM: MISCELLANEOUS HARD GOODS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",1990,8821000
"R&D","Advanced Component Development & Prototypes (6.4)","AC94","R&D- DEFENSE SYSTEM: MISCELLANEOUS HARD GOODS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",1991,6352000
"R&D","Advanced Component Development & Prototypes (6.4)","AC94","R&D- DEFENSE SYSTEM: MISCELLANEOUS HARD GOODS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",1992,1990124
"R&D","Advanced Component Development & Prototypes (6.4)","AC94","R&D- DEFENSE SYSTEM: MISCELLANEOUS HARD GOODS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2005,168761
"R&D","Advanced Component Development & Prototypes (6.4)","AD14","AMMUNITION (ENGINEERING)","Other via Platform Portfolio",1990,16259000
"R&D","Advanced Component Development & Prototypes (6.4)","AD14","AMMUNITION (ENGINEERING)","Other via Platform Portfolio",1991,102432791
"R&D","Advanced Component Development & Prototypes (6.4)","AD14","AMMUNITION (ENGINEERING)","Other via Platform Portfolio",1992,160567214
"R&D","Advanced Component Development & Prototypes (6.4)","AD14","AMMUNITION (ENGINEERING)","Other via Platform Portfolio",1993,95002389
"R&D","Advanced Component Development & Prototypes (6.4)","AD14","AMMUNITION (ENGINEERING)","Other via Platform Portfolio",1994,83131703
"R&D","Advanced Component Development & Prototypes (6.4)","AD14","AMMUNITION (ENGINEERING)","Other via Platform Portfolio",1995,88309825
"R&D","Advanced Component Development & Prototypes (6.4)","AD14","AMMUNITION (ENGINEERING)","Other via Platform Portfolio",1996,89552640
"R&D","Advanced Component Development & Prototypes (6.4)","AD14","AMMUNITION (ENGINEERING)","Other via Platform Portfolio",1997,136448589
"R&D","Advanced Component Development & Prototypes (6.4)","AD14","AMMUNITION (ENGINEERING)","Other via Platform Portfolio",1998,80052608
"R&D","Advanced Component Development & Prototypes (6.4)","AD14","AMMUNITION (ENGINEERING)","Other via Platform Portfolio",1999,69282844
"R&D","Advanced Component Development & Prototypes (6.4)","AD14","AMMUNITION (ENGINEERING)","Other via Platform Portfolio",2000,48667281
"R&D","Advanced Component Development & Prototypes (6.4)","AD14","AMMUNITION (ENGINEERING)","Other via Platform Portfolio",2001,39411527
"R&D","Advanced Component Development & Prototypes (6.4)","AD14","AMMUNITION (ENGINEERING)","Other via Platform Portfolio",2002,36580804
"R&D","Advanced Component Development & Prototypes (6.4)","AD14","AMMUNITION (ENGINEERING)","Other via Platform Portfolio",2003,57335977
"R&D","Advanced Component Development & Prototypes (6.4)","AD14","AMMUNITION (ENGINEERING)","Other via Platform Portfolio",2004,26803733
"R&D","Advanced Component Development & Prototypes (6.4)","AD14","AMMUNITION (ENGINEERING)","Other via Platform Portfolio",2005,45421730
"R&D","Advanced Component Development & Prototypes (6.4)","AD14","AMMUNITION (ENGINEERING)","Other via Platform Portfolio",2006,27444264.2
"R&D","Advanced Component Development & Prototypes (6.4)","AD14","AMMUNITION (ENGINEERING)","Other via Platform Portfolio",2007,60723489.3496
"R&D","Advanced Component Development & Prototypes (6.4)","AD14","AMMUNITION (ENGINEERING)","Other via Platform Portfolio",2008,1898608
"R&D","Advanced Component Development & Prototypes (6.4)","AD14","AMMUNITION (ENGINEERING)","Other via Platform Portfolio",2009,926370.6914
"R&D","Advanced Component Development & Prototypes (6.4)","AD14","AMMUNITION (ENGINEERING)","Other via Platform Portfolio",2010,-49515.4785
"R&D","Advanced Component Development & Prototypes (6.4)","AD14","AMMUNITION (ENGINEERING)","Other via Platform Portfolio",2011,-114596.5078
"R&D","Advanced Component Development & Prototypes (6.4)","AD14","AMMUNITION (ENGINEERING)","Other via Platform Portfolio",2013,17797.02
"R&D","Advanced Component Development & Prototypes (6.4)","AD14","AMMUNITION (ENGINEERING)","Other via Platform Portfolio",2015,14858208
"R&D","Advanced Component Development & Prototypes (6.4)","AD14","AMMUNITION (ENGINEERING)","Other via Platform Portfolio",2016,23447884
"R&D","Advanced Component Development & Prototypes (6.4)","AD14","AMMUNITION (ENGINEERING)","Other via Platform Portfolio",2017,39155000.1875
"R&D","Advanced Component Development & Prototypes (6.4)","AD14","AMMUNITION (ENGINEERING)","Other via Platform Portfolio",2018,24280840.5732
"R&D","Advanced Component Development & Prototypes (6.4)","AD14","AMMUNITION (ENGINEERING)","Other via Platform Portfolio",2019,16225457.6875
"R&D","Advanced Component Development & Prototypes (6.4)","AD14","AMMUNITION (ENGINEERING)","Other via Platform Portfolio",2020,4816708.29
"R&D","Advanced Component Development & Prototypes (6.4)","AD24","R&D- DEFENSE OTHER: SERVICES (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",1990,47441000
"R&D","Advanced Component Development & Prototypes (6.4)","AD24","R&D- DEFENSE OTHER: SERVICES (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",1991,17426000
"R&D","Advanced Component Development & Prototypes (6.4)","AD24","R&D- DEFENSE OTHER: SERVICES (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",1992,11172582
"R&D","Advanced Component Development & Prototypes (6.4)","AD24","R&D- DEFENSE OTHER: SERVICES (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",1993,66668
"R&D","Advanced Component Development & Prototypes (6.4)","AD24","R&D- DEFENSE OTHER: SERVICES (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",1994,10071210
"R&D","Advanced Component Development & Prototypes (6.4)","AD24","R&D- DEFENSE OTHER: SERVICES (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",1995,4e+05
"R&D","Advanced Component Development & Prototypes (6.4)","AD24","R&D- DEFENSE OTHER: SERVICES (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",1996,19516561
"R&D","Advanced Component Development & Prototypes (6.4)","AD24","R&D- DEFENSE OTHER: SERVICES (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",1997,16692152
"R&D","Advanced Component Development & Prototypes (6.4)","AD24","R&D- DEFENSE OTHER: SERVICES (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",1998,11203595
"R&D","Advanced Component Development & Prototypes (6.4)","AD24","R&D- DEFENSE OTHER: SERVICES (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",1999,5245773
"R&D","Advanced Component Development & Prototypes (6.4)","AD24","R&D- DEFENSE OTHER: SERVICES (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2000,48861771
"R&D","Advanced Component Development & Prototypes (6.4)","AD24","R&D- DEFENSE OTHER: SERVICES (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2001,34823169
"R&D","Advanced Component Development & Prototypes (6.4)","AD24","R&D- DEFENSE OTHER: SERVICES (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2002,36926010
"R&D","Advanced Component Development & Prototypes (6.4)","AD24","R&D- DEFENSE OTHER: SERVICES (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2003,44402303
"R&D","Advanced Component Development & Prototypes (6.4)","AD24","R&D- DEFENSE OTHER: SERVICES (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2004,17736447
"R&D","Advanced Component Development & Prototypes (6.4)","AD24","R&D- DEFENSE OTHER: SERVICES (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2005,30116697
"R&D","Advanced Component Development & Prototypes (6.4)","AD24","R&D- DEFENSE OTHER: SERVICES (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2006,39028230
"R&D","Advanced Component Development & Prototypes (6.4)","AD24","R&D- DEFENSE OTHER: SERVICES (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2007,61484688.2625
"R&D","Advanced Component Development & Prototypes (6.4)","AD24","R&D- DEFENSE OTHER: SERVICES (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2008,76245344.0625
"R&D","Advanced Component Development & Prototypes (6.4)","AD24","R&D- DEFENSE OTHER: SERVICES (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2009,83434259.6224
"R&D","Advanced Component Development & Prototypes (6.4)","AD24","R&D- DEFENSE OTHER: SERVICES (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2010,58089177.7644
"R&D","Advanced Component Development & Prototypes (6.4)","AD24","R&D- DEFENSE OTHER: SERVICES (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2011,17485461.3951
"R&D","Advanced Component Development & Prototypes (6.4)","AD24","R&D- DEFENSE OTHER: SERVICES (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2012,23021487.5779
"R&D","Advanced Component Development & Prototypes (6.4)","AD24","R&D- DEFENSE OTHER: SERVICES (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2013,5024035.14
"R&D","Advanced Component Development & Prototypes (6.4)","AD24","R&D- DEFENSE OTHER: SERVICES (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2014,76425432.64
"R&D","Advanced Component Development & Prototypes (6.4)","AD24","R&D- DEFENSE OTHER: SERVICES (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2015,62905186.7011
"R&D","Advanced Component Development & Prototypes (6.4)","AD24","R&D- DEFENSE OTHER: SERVICES (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2016,65511782.4277
"R&D","Advanced Component Development & Prototypes (6.4)","AD24","R&D- DEFENSE OTHER: SERVICES (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2017,76820400.5974
"R&D","Advanced Component Development & Prototypes (6.4)","AD24","R&D- DEFENSE OTHER: SERVICES (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2018,80065826.6094
"R&D","Advanced Component Development & Prototypes (6.4)","AD24","R&D- DEFENSE OTHER: SERVICES (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2019,16503773.7744
"R&D","Advanced Component Development & Prototypes (6.4)","AD24","R&D- DEFENSE OTHER: SERVICES (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2020,11906217.6393
"R&D","Advanced Component Development & Prototypes (6.4)","AD64","CONSTRUCTION (ENGINEERING)","Other via Platform Portfolio",1994,-62057
"R&D","Advanced Component Development & Prototypes (6.4)","AD64","CONSTRUCTION (ENGINEERING)","Other via Platform Portfolio",1997,269000
"R&D","Advanced Component Development & Prototypes (6.4)","AD64","CONSTRUCTION (ENGINEERING)","Other via Platform Portfolio",1998,650000
"R&D","Advanced Component Development & Prototypes (6.4)","AD64","CONSTRUCTION (ENGINEERING)","Other via Platform Portfolio",1999,818296
"R&D","Advanced Component Development & Prototypes (6.4)","AD64","CONSTRUCTION (ENGINEERING)","Other via Platform Portfolio",2000,716531
"R&D","Advanced Component Development & Prototypes (6.4)","AD64","CONSTRUCTION (ENGINEERING)","Other via Platform Portfolio",2001,1215555
"R&D","Advanced Component Development & Prototypes (6.4)","AD64","CONSTRUCTION (ENGINEERING)","Other via Platform Portfolio",2004,1e+05
"R&D","Advanced Component Development & Prototypes (6.4)","AD94","OTHER DEFENSE (ENGINEERING)","Other via Platform Portfolio",1990,15695000
"R&D","Advanced Component Development & Prototypes (6.4)","AD94","OTHER DEFENSE (ENGINEERING)","Other via Platform Portfolio",1991,1444000
"R&D","Advanced Component Development & Prototypes (6.4)","AD94","OTHER DEFENSE (ENGINEERING)","Other via Platform Portfolio",1992,1547522
"R&D","Advanced Component Development & Prototypes (6.4)","AD94","OTHER DEFENSE (ENGINEERING)","Other via Platform Portfolio",1993,-471527
"R&D","Advanced Component Development & Prototypes (6.4)","AD94","OTHER DEFENSE (ENGINEERING)","Other via Platform Portfolio",1994,12513
"R&D","Advanced Component Development & Prototypes (6.4)","AD94","OTHER DEFENSE (ENGINEERING)","Other via Platform Portfolio",1995,240755
"R&D","Advanced Component Development & Prototypes (6.4)","AD94","OTHER DEFENSE (ENGINEERING)","Other via Platform Portfolio",1996,2286231
"R&D","Advanced Component Development & Prototypes (6.4)","AD94","OTHER DEFENSE (ENGINEERING)","Other via Platform Portfolio",1997,7356094
"R&D","Advanced Component Development & Prototypes (6.4)","AD94","OTHER DEFENSE (ENGINEERING)","Other via Platform Portfolio",1998,4048133
"R&D","Advanced Component Development & Prototypes (6.4)","AD94","OTHER DEFENSE (ENGINEERING)","Other via Platform Portfolio",1999,3082995
"R&D","Advanced Component Development & Prototypes (6.4)","AD94","OTHER DEFENSE (ENGINEERING)","Other via Platform Portfolio",2000,6348317
"R&D","Advanced Component Development & Prototypes (6.4)","AD94","OTHER DEFENSE (ENGINEERING)","Other via Platform Portfolio",2001,1718162
"R&D","Advanced Component Development & Prototypes (6.4)","AD94","OTHER DEFENSE (ENGINEERING)","Other via Platform Portfolio",2002,6117450
"R&D","Advanced Component Development & Prototypes (6.4)","AD94","OTHER DEFENSE (ENGINEERING)","Other via Platform Portfolio",2003,1819750
"R&D","Advanced Component Development & Prototypes (6.4)","AD94","OTHER DEFENSE (ENGINEERING)","Other via Platform Portfolio",2004,113499
